Time	Y	YDOT	YDOUBLEDOT	NC	LOS	LOSdot
8.2759,	252.28,	-347.708,	-3.29829,	3.29829,	0.0870763,	0.000206143
8.2761,	252.21,	-347.709,	-3.2972,	3.2972,	0.0870764,	0.000206075
8.2763,	252.141,	-347.709,	-3.29611,	3.29611,	0.0870765,	0.000206007
8.2765,	252.071,	-347.71,	-3.29491,	3.29491,	0.0870766,	0.000205932
8.2767,	252.002,	-347.711,	-3.2937,	3.2937,	0.0870766,	0.000205856
8.27691,	251.932,	-347.711,	-3.29237,	3.29237,	0.0870767,	0.000205773
8.27711,	251.863,	-347.712,	-3.29116,	3.29116,	0.0870768,	0.000205698
8.27731,	251.793,	-347.713,	-3.28995,	3.28995,	0.0870769,	0.000205622
8.27751,	251.724,	-347.714,	-3.28874,	3.28874,	0.0870769,	0.000205546
8.27771,	251.654,	-347.714,	-3.28752,	3.28752,	0.087077,	0.00020547
8.27791,	251.584,	-347.715,	-3.2863,	3.2863,	0.0870771,	0.000205394
8.27811,	251.515,	-347.716,	-3.28508,	3.28508,	0.0870771,	0.000205318
8.27831,	251.445,	-347.716,	-3.28386,	3.28386,	0.0870772,	0.000205241
8.27851,	251.376,	-347.717,	-3.28263,	3.28263,	0.0870773,	0.000205165
8.27871,	251.306,	-347.718,	-3.28141,	3.28141,	0.0870773,	0.000205088
8.27891,	251.237,	-347.718,	-3.28018,	3.28018,	0.0870774,	0.000205011
8.27911,	251.167,	-347.719,	-3.27919,	3.27919,	0.0870775,	0.000204949
8.27931,	251.098,	-347.719,	-3.27807,	3.27807,	0.0870776,	0.00020488
8.27951,	251.028,	-347.72,	-3.27707,	3.27707,	0.0870776,	0.000204817
8.27971,	250.958,	-347.721,	-3.27596,	3.27596,	0.0870777,	0.000204747
8.27991,	250.889,	-347.721,	-3.27496,	3.27496,	0.0870778,	0.000204685
8.28011,	250.819,	-347.722,	-3.27384,	3.27384,	0.0870779,	0.000204615
8.28031,	250.75,	-347.723,	-3.27283,	3.27283,	0.0870779,	0.000204552
8.28051,	250.68,	-347.723,	-3.27182,	3.27182,	0.087078,	0.000204489
8.28071,	250.611,	-347.724,	-3.2707,	3.2707,	0.0870781,	0.000204419
8.28091,	250.541,	-347.725,	-3.26969,	3.26969,	0.0870781,	0.000204356
8.28111,	250.472,	-347.725,	-3.26868,	3.26868,	0.0870782,	0.000204292
8.28131,	250.402,	-347.726,	-3.26755,	3.26755,	0.0870783,	0.000204222
8.28151,	250.333,	-347.727,	-3.26653,	3.26653,	0.0870784,	0.000204158
8.28171,	250.263,	-347.727,	-3.26552,	3.26552,	0.0870784,	0.000204095
8.28191,	250.193,	-347.728,	-3.2645,	3.2645,	0.0870785,	0.000204031
8.28211,	250.124,	-347.728,	-3.26336,	3.26336,	0.0870786,	0.00020396
8.28231,	250.054,	-347.729,	-3.26234,	3.26234,	0.0870787,	0.000203896
8.28251,	249.985,	-347.73,	-3.26132,	3.26132,	0.0870787,	0.000203832
8.28271,	249.915,	-347.73,	-3.26029,	3.26029,	0.0870788,	0.000203768
8.28291,	249.846,	-347.731,	-3.25926,	3.25926,	0.0870789,	0.000203704
8.28311,	249.776,	-347.732,	-3.25812,	3.25812,	0.0870789,	0.000203632
8.28331,	249.707,	-347.732,	-3.25709,	3.25709,	0.087079,	0.000203568
8.28351,	249.637,	-347.733,	-3.25606,	3.25606,	0.0870791,	0.000203504
8.28371,	249.567,	-347.734,	-3.25502,	3.25502,	0.0870792,	0.000203439
8.28391,	249.498,	-347.734,	-3.25399,	3.25399,	0.0870792,	0.000203374
8.28411,	249.428,	-347.735,	-3.25295,	3.25295,	0.0870793,	0.00020331
8.28432,	249.359,	-347.736,	-3.25192,	3.25192,	0.0870794,	0.000203245
8.28452,	249.289,	-347.736,	-3.25088,	3.25088,	0.0870795,	0.00020318
8.28472,	249.22,	-347.737,	-3.24984,	3.24984,	0.0870795,	0.000203115
8.28492,	249.15,	-347.737,	-3.24879,	3.24879,	0.0870796,	0.000203049
8.28512,	249.081,	-347.738,	-3.24775,	3.24775,	0.0870797,	0.000202984
8.28532,	249.011,	-347.739,	-3.2467,	3.2467,	0.0870797,	0.000202919
8.28552,	248.942,	-347.739,	-3.24565,	3.24565,	0.0870798,	0.000202853
8.28572,	248.872,	-347.74,	-3.2446,	3.2446,	0.0870799,	0.000202788
8.28592,	248.802,	-347.741,	-3.24355,	3.24355,	0.08708,	0.000202722
8.28612,	248.733,	-347.741,	-3.2425,	3.2425,	0.08708,	0.000202656
8.28632,	248.663,	-347.742,	-3.24144,	3.24144,	0.0870801,	0.00020259
8.28652,	248.594,	-347.743,	-3.24051,	3.24051,	0.0870802,	0.000202532
8.28672,	248.524,	-347.743,	-3.23945,	3.23945,	0.0870802,	0.000202466
8.28692,	248.455,	-347.744,	-3.23839,	3.23839,	0.0870803,	0.000202399
8.28712,	248.385,	-347.744,	-3.23733,	3.23733,	0.0870804,	0.000202333
8.28732,	248.316,	-347.745,	-3.23627,	3.23627,	0.0870805,	0.000202267
8.28752,	248.246,	-347.746,	-3.2352,	3.2352,	0.0870805,	0.0002022
8.28772,	248.176,	-347.746,	-3.23425,	3.23425,	0.0870806,	0.000202141
8.28792,	248.107,	-347.747,	-3.23319,	3.23319,	0.0870807,	0.000202074
8.28812,	248.037,	-347.748,	-3.23212,	3.23212,	0.0870808,	0.000202007
8.28832,	247.968,	-347.748,	-3.23116,	3.23116,	0.0870808,	0.000201948
8.28852,	247.898,	-347.749,	-3.23009,	3.23009,	0.0870809,	0.000201881
8.28872,	247.829,	-347.75,	-3.22902,	3.22902,	0.087081,	0.000201814
8.28892,	247.759,	-347.75,	-3.22806,	3.22806,	0.0870811,	0.000201754
8.28912,	247.69,	-347.751,	-3.22698,	3.22698,	0.0870811,	0.000201686
8.28932,	247.62,	-347.752,	-3.2259,	3.2259,	0.0870812,	0.000201619
8.28952,	247.551,	-347.752,	-3.22494,	3.22494,	0.0870813,	0.000201559
8.28972,	247.481,	-347.753,	-3.22386,	3.22386,	0.0870814,	0.000201491
8.28992,	247.411,	-347.753,	-3.22277,	3.22277,	0.0870814,	0.000201423
8.29012,	247.342,	-347.754,	-3.22181,	3.22181,	0.0870815,	0.000201363
8.29032,	247.272,	-347.755,	-3.22072,	3.22072,	0.0870816,	0.000201295
8.29052,	247.203,	-347.755,	-3.21975,	3.21975,	0.0870817,	0.000201234
8.29072,	247.133,	-347.756,	-3.21866,	3.21866,	0.0870817,	0.000201166
8.29092,	247.064,	-347.757,	-3.21768,	3.21768,	0.0870818,	0.000201105
8.29112,	246.994,	-347.757,	-3.21659,	3.21659,	0.0870819,	0.000201037
8.29132,	246.925,	-347.758,	-3.21561,	3.21561,	0.087082,	0.000200976
8.29152,	246.855,	-347.759,	-3.21451,	3.21451,	0.087082,	0.000200907
8.29173,	246.785,	-347.759,	-3.21353,	3.21353,	0.0870821,	0.000200846
8.29193,	246.716,	-347.76,	-3.21255,	3.21255,	0.0870822,	0.000200785
8.29213,	246.646,	-347.76,	-3.21145,	3.21145,	0.0870822,	0.000200716
8.29233,	246.577,	-347.761,	-3.21046,	3.21046,	0.0870823,	0.000200654
8.29253,	246.507,	-347.762,	-3.20936,	3.20936,	0.0870824,	0.000200585
8.29273,	246.438,	-347.762,	-3.20837,	3.20837,	0.0870825,	0.000200523
8.29293,	246.368,	-347.763,	-3.20738,	3.20738,	0.0870825,	0.000200461
8.29313,	246.299,	-347.764,	-3.20639,	3.20639,	0.0870826,	0.000200399
8.29333,	246.229,	-347.764,	-3.20528,	3.20528,	0.0870827,	0.00020033
8.29353,	246.16,	-347.765,	-3.20428,	3.20428,	0.0870828,	0.000200268
8.29373,	246.09,	-347.766,	-3.20329,	3.20329,	0.0870828,	0.000200205
8.29393,	246.02,	-347.766,	-3.20217,	3.20217,	0.0870829,	0.000200135
8.29413,	245.951,	-347.767,	-3.20117,	3.20117,	0.087083,	0.000200073
8.29433,	245.881,	-347.768,	-3.20017,	3.20017,	0.0870831,	0.00020001
8.29453,	245.812,	-347.768,	-3.19916,	3.19916,	0.0870831,	0.000199948
8.29473,	245.742,	-347.769,	-3.19816,	3.19816,	0.0870832,	0.000199885
8.29493,	245.673,	-347.769,	-3.19715,	3.19715,	0.0870833,	0.000199822
8.29513,	245.603,	-347.77,	-3.19603,	3.19603,	0.0870834,	0.000199752
8.29533,	245.534,	-347.771,	-3.19502,	3.19502,	0.0870834,	0.000199689
8.29553,	245.464,	-347.771,	-3.19401,	3.19401,	0.0870835,	0.000199625
8.29573,	245.395,	-347.772,	-3.19299,	3.19299,	0.0870836,	0.000199562
8.29593,	245.325,	-347.773,	-3.19198,	3.19198,	0.0870837,	0.000199499
8.29613,	245.255,	-347.773,	-3.19096,	3.19096,	0.0870837,	0.000199435
8.29633,	245.186,	-347.774,	-3.18995,	3.18995,	0.0870838,	0.000199372
8.29653,	245.116,	-347.775,	-3.18893,	3.18893,	0.0870839,	0.000199308
8.29673,	245.047,	-347.775,	-3.18791,	3.18791,	0.087084,	0.000199244
8.29693,	244.977,	-347.776,	-3.18688,	3.18688,	0.087084,	0.00019918
8.29713,	244.908,	-347.777,	-3.18586,	3.18586,	0.0870841,	0.000199116
8.29733,	244.838,	-347.777,	-3.18483,	3.18483,	0.0870842,	0.000199052
8.29753,	244.769,	-347.778,	-3.18381,	3.18381,	0.0870843,	0.000198988
8.29773,	244.699,	-347.778,	-3.18278,	3.18278,	0.0870843,	0.000198924
8.29793,	244.629,	-347.779,	-3.18175,	3.18175,	0.0870844,	0.000198859
8.29813,	244.56,	-347.78,	-3.18071,	3.18071,	0.0870845,	0.000198795
8.29833,	244.49,	-347.78,	-3.17968,	3.17968,	0.0870846,	0.00019873
8.29853,	244.421,	-347.781,	-3.17877,	3.17877,	0.0870847,	0.000198673
8.29873,	244.351,	-347.782,	-3.17773,	3.17773,	0.0870847,	0.000198608
8.29893,	244.282,	-347.782,	-3.17669,	3.17669,	0.0870848,	0.000198543
8.29914,	244.212,	-347.783,	-3.17565,	3.17565,	0.0870849,	0.000198478
8.29934,	244.143,	-347.784,	-3.17461,	3.17461,	0.087085,	0.000198413
8.29954,	244.073,	-347.784,	-3.17369,	3.17369,	0.087085,	0.000198355
8.29974,	244.004,	-347.785,	-3.17264,	3.17264,	0.0870851,	0.00019829
8.29994,	243.934,	-347.785,	-3.17159,	3.17159,	0.0870852,	0.000198225
8.30014,	243.864,	-347.786,	-3.17042,	3.17042,	0.0870853,	0.000198151
8.30034,	243.795,	-347.787,	-3.16937,	3.16937,	0.0870853,	0.000198086
8.30054,	243.725,	-347.787,	-3.16819,	3.16819,	0.0870854,	0.000198012
8.30074,	243.656,	-347.788,	-3.16701,	3.16701,	0.0870855,	0.000197938
8.30094,	243.586,	-347.789,	-3.16596,	3.16596,	0.0870855,	0.000197872
8.30114,	243.517,	-347.789,	-3.16477,	3.16477,	0.0870856,	0.000197798
8.30134,	243.447,	-347.79,	-3.16359,	3.16359,	0.0870857,	0.000197724
8.30154,	243.377,	-347.791,	-3.16252,	3.16252,	0.0870858,	0.000197658
8.30174,	243.308,	-347.791,	-3.16134,	3.16134,	0.0870858,	0.000197584
8.30194,	243.238,	-347.792,	-3.16027,	3.16027,	0.0870859,	0.000197517
8.30214,	243.169,	-347.793,	-3.15908,	3.15908,	0.087086,	0.000197442
8.30234,	243.099,	-347.793,	-3.15801,	3.15801,	0.087086,	0.000197376
8.30254,	243.03,	-347.794,	-3.15681,	3.15681,	0.0870861,	0.000197301
8.30274,	242.96,	-347.794,	-3.15574,	3.15574,	0.0870862,	0.000197234
8.30294,	242.89,	-347.795,	-3.15454,	3.15454,	0.0870863,	0.000197159
8.30314,	242.821,	-347.796,	-3.15346,	3.15346,	0.0870863,	0.000197092
8.30334,	242.751,	-347.796,	-3.15226,	3.15226,	0.0870864,	0.000197016
8.30354,	242.682,	-347.797,	-3.15118,	3.15118,	0.0870865,	0.000196949
8.30374,	242.612,	-347.798,	-3.14997,	3.14997,	0.0870865,	0.000196873
8.30394,	242.543,	-347.798,	-3.14889,	3.14889,	0.0870866,	0.000196806
8.30414,	242.473,	-347.799,	-3.14781,	3.14781,	0.0870867,	0.000196738
8.30434,	242.404,	-347.8,	-3.14659,	3.14659,	0.0870867,	0.000196662
8.30454,	242.334,	-347.8,	-3.1455,	3.1455,	0.0870868,	0.000196594
8.30474,	242.264,	-347.801,	-3.14429,	3.14429,	0.0870869,	0.000196518
8.30494,	242.195,	-347.802,	-3.14319,	3.14319,	0.087087,	0.00019645
8.30514,	242.125,	-347.802,	-3.1421,	3.1421,	0.087087,	0.000196381
8.30534,	242.056,	-347.803,	-3.141,	3.141,	0.0870871,	0.000196313
8.30554,	241.986,	-347.803,	-3.13978,	3.13978,	0.0870872,	0.000196236
8.30574,	241.917,	-347.804,	-3.13868,	3.13868,	0.0870873,	0.000196168
8.30594,	241.847,	-347.805,	-3.13758,	3.13758,	0.0870873,	0.000196099
8.30614,	241.777,	-347.805,	-3.13648,	3.13648,	0.0870874,	0.00019603
8.30634,	241.708,	-347.806,	-3.13524,	3.13524,	0.0870875,	0.000195953
8.30655,	241.638,	-347.807,	-3.13414,	3.13414,	0.0870875,	0.000195884
8.30675,	241.569,	-347.807,	-3.13303,	3.13303,	0.0870876,	0.000195814
8.30695,	241.499,	-347.808,	-3.13192,	3.13192,	0.0870877,	0.000195745
8.30715,	241.43,	-347.809,	-3.13081,	3.13081,	0.0870878,	0.000195675
8.30735,	241.36,	-347.809,	-3.12969,	3.12969,	0.0870878,	0.000195606
8.30755,	241.29,	-347.81,	-3.12858,	3.12858,	0.0870879,	0.000195536
8.30775,	241.221,	-347.81,	-3.12746,	3.12746,	0.087088,	0.000195466
8.30795,	241.151,	-347.811,	-3.12647,	3.12647,	0.087088,	0.000195404
8.30815,	241.082,	-347.812,	-3.12547,	3.12547,	0.0870881,	0.000195342
8.30835,	241.012,	-347.812,	-3.1246,	3.1246,	0.0870882,	0.000195288
8.30855,	240.943,	-347.813,	-3.12361,	3.12361,	0.0870883,	0.000195225
8.30875,	240.873,	-347.814,	-3.12261,	3.12261,	0.0870883,	0.000195163
8.30895,	240.804,	-347.814,	-3.12174,	3.12174,	0.0870884,	0.000195108
8.30915,	240.734,	-347.815,	-3.12073,	3.12073,	0.0870885,	0.000195046
8.30935,	240.664,	-347.815,	-3.11986,	3.11986,	0.0870886,	0.000194991
8.30955,	240.595,	-347.816,	-3.11885,	3.11885,	0.0870886,	0.000194928
8.30975,	240.525,	-347.817,	-3.11785,	3.11785,	0.0870887,	0.000194865
8.30995,	240.456,	-347.817,	-3.11697,	3.11697,	0.0870888,	0.00019481
8.31015,	240.386,	-347.818,	-3.11595,	3.11595,	0.0870888,	0.000194747
8.31035,	240.317,	-347.818,	-3.11507,	3.11507,	0.0870889,	0.000194692
8.31055,	240.247,	-347.819,	-3.11406,	3.11406,	0.087089,	0.000194629
8.31075,	240.177,	-347.82,	-3.11317,	3.11317,	0.0870891,	0.000194573
8.31095,	240.108,	-347.82,	-3.11228,	3.11228,	0.0870891,	0.000194518
8.31115,	240.038,	-347.821,	-3.11126,	3.11126,	0.0870892,	0.000194454
8.31135,	239.969,	-347.821,	-3.11037,	3.11037,	0.0870893,	0.000194398
8.31155,	239.899,	-347.822,	-3.10935,	3.10935,	0.0870894,	0.000194334
8.31175,	239.83,	-347.823,	-3.10845,	3.10845,	0.0870894,	0.000194278
8.31195,	239.76,	-347.823,	-3.10756,	3.10756,	0.0870895,	0.000194222
8.31215,	239.691,	-347.824,	-3.10653,	3.10653,	0.0870896,	0.000194158
8.31235,	239.621,	-347.825,	-3.10563,	3.10563,	0.0870896,	0.000194102
8.31255,	239.551,	-347.825,	-3.10473,	3.10473,	0.0870897,	0.000194046
8.31275,	239.482,	-347.826,	-3.1037,	3.1037,	0.0870898,	0.000193981
8.31295,	239.412,	-347.826,	-3.10279,	3.10279,	0.0870899,	0.000193925
8.31315,	239.343,	-347.827,	-3.10189,	3.10189,	0.0870899,	0.000193868
8.31335,	239.273,	-347.828,	-3.10098,	3.10098,	0.08709,	0.000193811
8.31355,	239.204,	-347.828,	-3.09994,	3.09994,	0.0870901,	0.000193746
8.31376,	239.134,	-347.829,	-3.09903,	3.09903,	0.0870902,	0.000193689
8.31396,	239.064,	-347.829,	-3.09812,	3.09812,	0.0870902,	0.000193632
8.31416,	238.995,	-347.83,	-3.0972,	3.0972,	0.0870903,	0.000193575
8.31436,	238.925,	-347.831,	-3.09629,	3.09629,	0.0870904,	0.000193518
8.31456,	238.856,	-347.831,	-3.09524,	3.09524,	0.0870905,	0.000193452
8.31476,	238.786,	-347.832,	-3.09432,	3.09432,	0.0870905,	0.000193395
8.31496,	238.717,	-347.832,	-3.0934,	3.0934,	0.0870906,	0.000193338
8.31516,	238.647,	-347.833,	-3.09248,	3.09248,	0.0870907,	0.00019328
8.31536,	238.577,	-347.834,	-3.09155,	3.09155,	0.0870907,	0.000193222
8.31556,	238.508,	-347.834,	-3.09063,	3.09063,	0.0870908,	0.000193164
8.31576,	238.438,	-347.835,	-3.0897,	3.0897,	0.0870909,	0.000193106
8.31596,	238.369,	-347.836,	-3.08877,	3.08877,	0.087091,	0.000193048
8.31616,	238.299,	-347.836,	-3.08784,	3.08784,	0.087091,	0.00019299
8.31636,	238.23,	-347.837,	-3.08691,	3.08691,	0.0870911,	0.000192932
8.31656,	238.16,	-347.837,	-3.08598,	3.08598,	0.0870912,	0.000192874
8.31676,	238.091,	-347.838,	-3.08504,	3.08504,	0.0870913,	0.000192815
8.31696,	238.021,	-347.839,	-3.08411,	3.08411,	0.0870913,	0.000192757
8.31716,	237.951,	-347.839,	-3.08317,	3.08317,	0.0870914,	0.000192698
8.31736,	237.882,	-347.84,	-3.08223,	3.08223,	0.0870915,	0.000192639
8.31756,	237.812,	-347.84,	-3.08128,	3.08128,	0.0870916,	0.00019258
8.31776,	237.743,	-347.841,	-3.08034,	3.08034,	0.0870916,	0.000192521
8.31796,	237.673,	-347.842,	-3.0794,	3.0794,	0.0870917,	0.000192462
8.31816,	237.604,	-347.842,	-3.07858,	3.07858,	0.0870918,	0.000192411
8.31836,	237.534,	-347.843,	-3.07763,	3.07763,	0.0870919,	0.000192352
8.31856,	237.464,	-347.843,	-3.07668,	3.07668,	0.0870919,	0.000192293
8.31876,	237.395,	-347.844,	-3.07573,	3.07573,	0.087092,	0.000192233
8.31896,	237.325,	-347.845,	-3.07478,	3.07478,	0.0870921,	0.000192174
8.31916,	237.256,	-347.845,	-3.07382,	3.07382,	0.0870922,	0.000192114
8.31936,	237.186,	-347.846,	-3.073,	3.073,	0.0870922,	0.000192062
8.31956,	237.117,	-347.846,	-3.07204,	3.07204,	0.0870923,	0.000192003
8.31976,	237.047,	-347.847,	-3.07108,	3.07108,	0.0870924,	0.000191943
8.31996,	236.977,	-347.848,	-3.07012,	3.07012,	0.0870925,	0.000191883
8.32016,	236.908,	-347.848,	-3.06929,	3.06929,	0.0870925,	0.000191831
8.32036,	236.838,	-347.849,	-3.06832,	3.06832,	0.0870926,	0.00019177
8.32056,	236.769,	-347.85,	-3.06736,	3.06736,	0.0870927,	0.00019171
8.32076,	236.699,	-347.85,	-3.06652,	3.06652,	0.0870928,	0.000191658
8.32096,	236.63,	-347.851,	-3.06555,	3.06555,	0.0870928,	0.000191597
8.32117,	236.56,	-347.851,	-3.06471,	3.06471,	0.0870929,	0.000191545
8.32137,	236.491,	-347.852,	-3.06374,	3.06374,	0.087093,	0.000191484
8.32157,	236.421,	-347.853,	-3.06277,	3.06277,	0.0870931,	0.000191423
8.32177,	236.351,	-347.853,	-3.06192,	3.06192,	0.0870931,	0.00019137
8.32197,	236.282,	-347.854,	-3.06095,	3.06095,	0.0870932,	0.000191309
8.32217,	236.212,	-347.854,	-3.0601,	3.0601,	0.0870933,	0.000191256
8.32237,	236.143,	-347.855,	-3.05912,	3.05912,	0.0870934,	0.000191195
8.32257,	236.073,	-347.856,	-3.05827,	3.05827,	0.0870934,	0.000191142
8.32277,	236.004,	-347.856,	-3.05728,	3.05728,	0.0870935,	0.00019108
8.32297,	235.934,	-347.857,	-3.05643,	3.05643,	0.0870936,	0.000191027
8.32317,	235.864,	-347.857,	-3.05544,	3.05544,	0.0870937,	0.000190965
8.32337,	235.795,	-347.858,	-3.05459,	3.05459,	0.0870937,	0.000190912
8.32357,	235.725,	-347.859,	-3.0536,	3.0536,	0.0870938,	0.00019085
8.32377,	235.656,	-347.859,	-3.05274,	3.05274,	0.0870939,	0.000190796
8.32397,	235.586,	-347.86,	-3.05188,	3.05188,	0.087094,	0.000190742
8.32417,	235.517,	-347.861,	-3.05088,	3.05088,	0.087094,	0.00019068
8.32437,	235.447,	-347.861,	-3.05001,	3.05001,	0.0870941,	0.000190626
8.32457,	235.377,	-347.862,	-3.04902,	3.04902,	0.0870942,	0.000190563
8.32477,	235.308,	-347.862,	-3.04801,	3.04801,	0.0870943,	0.000190501
8.32497,	235.238,	-347.863,	-3.04701,	3.04701,	0.0870943,	0.000190438
8.32517,	235.169,	-347.864,	-3.04587,	3.04587,	0.0870944,	0.000190367
8.32537,	235.099,	-347.864,	-3.04487,	3.04487,	0.0870945,	0.000190304
8.32557,	235.03,	-347.865,	-3.04386,	3.04386,	0.0870945,	0.000190241
8.32577,	234.96,	-347.865,	-3.04285,	3.04285,	0.0870946,	0.000190178
8.32597,	234.89,	-347.866,	-3.0417,	3.0417,	0.0870947,	0.000190106
8.32617,	234.821,	-347.867,	-3.04069,	3.04069,	0.0870948,	0.000190043
8.32637,	234.751,	-347.867,	-3.03967,	3.03967,	0.0870948,	0.00018998
8.32657,	234.682,	-347.868,	-3.03866,	3.03866,	0.0870949,	0.000189916
8.32677,	234.612,	-347.868,	-3.03764,	3.03764,	0.087095,	0.000189852
8.32697,	234.543,	-347.869,	-3.03662,	3.03662,	0.087095,	0.000189789
8.32717,	234.473,	-347.87,	-3.03546,	3.03546,	0.0870951,	0.000189716
8.32737,	234.403,	-347.87,	-3.03444,	3.03444,	0.0870952,	0.000189652
8.32757,	234.334,	-347.871,	-3.03341,	3.03341,	0.0870952,	0.000189588
8.32777,	234.264,	-347.872,	-3.03238,	3.03238,	0.0870953,	0.000189524
8.32797,	234.195,	-347.872,	-3.03136,	3.03136,	0.0870954,	0.00018946
8.32817,	234.125,	-347.873,	-3.03032,	3.03032,	0.0870955,	0.000189395
8.32837,	234.055,	-347.873,	-3.02929,	3.02929,	0.0870955,	0.000189331
8.32858,	233.986,	-347.874,	-3.02826,	3.02826,	0.0870956,	0.000189266
8.32878,	233.916,	-347.875,	-3.02722,	3.02722,	0.0870957,	0.000189201
8.32898,	233.847,	-347.875,	-3.02618,	3.02618,	0.0870957,	0.000189136
8.32918,	233.777,	-347.876,	-3.02514,	3.02514,	0.0870958,	0.000189071
8.32938,	233.708,	-347.876,	-3.0241,	3.0241,	0.0870959,	0.000189006
8.32958,	233.638,	-347.877,	-3.02306,	3.02306,	0.087096,	0.000188941
8.32978,	233.568,	-347.878,	-3.02201,	3.02201,	0.087096,	0.000188876
8.32998,	233.499,	-347.878,	-3.02097,	3.02097,	0.0870961,	0.00018881
8.33018,	233.429,	-347.879,	-3.01992,	3.01992,	0.0870962,	0.000188745
8.33038,	233.36,	-347.879,	-3.01887,	3.01887,	0.0870963,	0.000188679
8.33058,	233.29,	-347.88,	-3.01781,	3.01781,	0.0870963,	0.000188613
8.33078,	233.221,	-347.881,	-3.0169,	3.0169,	0.0870964,	0.000188556
8.33098,	233.151,	-347.881,	-3.01584,	3.01584,	0.0870965,	0.00018849
8.33118,	233.081,	-347.882,	-3.01478,	3.01478,	0.0870965,	0.000188424
8.33138,	233.012,	-347.883,	-3.01372,	3.01372,	0.0870966,	0.000188358
8.33158,	232.942,	-347.883,	-3.01266,	3.01266,	0.0870967,	0.000188291
8.33178,	232.873,	-347.884,	-3.01173,	3.01173,	0.0870968,	0.000188233
8.33198,	232.803,	-347.884,	-3.01067,	3.01067,	0.0870968,	0.000188167
8.33218,	232.733,	-347.885,	-3.0096,	3.0096,	0.0870969,	0.0001881
8.33238,	232.664,	-347.886,	-3.00853,	3.00853,	0.087097,	0.000188033
8.33258,	232.594,	-347.886,	-3.0076,	3.0076,	0.087097,	0.000187975
8.33278,	232.525,	-347.887,	-3.00653,	3.00653,	0.0870971,	0.000187908
8.33298,	232.455,	-347.887,	-3.00545,	3.00545,	0.0870972,	0.000187841
8.33318,	232.386,	-347.888,	-3.00452,	3.00452,	0.0870972,	0.000187782
8.33338,	232.316,	-347.889,	-3.00344,	3.00344,	0.0870973,	0.000187715
8.33358,	232.246,	-347.889,	-3.00236,	3.00236,	0.0870974,	0.000187647
8.33378,	232.177,	-347.89,	-3.00142,	3.00142,	0.0870975,	0.000187588
8.33398,	232.107,	-347.89,	-3.00033,	3.00033,	0.0870975,	0.000187521
8.33418,	232.038,	-347.891,	-2.99939,	2.99939,	0.0870976,	0.000187462
8.33438,	231.968,	-347.892,	-2.9983,	2.9983,	0.0870977,	0.000187394
8.33458,	231.898,	-347.892,	-2.99721,	2.99721,	0.0870978,	0.000187326
8.33478,	231.829,	-347.893,	-2.99626,	2.99626,	0.0870978,	0.000187266
8.33498,	231.759,	-347.893,	-2.99517,	2.99517,	0.0870979,	0.000187198
8.33518,	231.69,	-347.894,	-2.99421,	2.99421,	0.087098,	0.000187138
8.33538,	231.62,	-347.895,	-2.99311,	2.99311,	0.087098,	0.00018707
8.33558,	231.551,	-347.895,	-2.99215,	2.99215,	0.0870981,	0.00018701
8.33578,	231.481,	-347.896,	-2.99119,	2.99119,	0.0870982,	0.00018695
8.33599,	231.411,	-347.897,	-2.99009,	2.99009,	0.0870983,	0.000186881
8.33619,	231.342,	-347.897,	-2.98913,	2.98913,	0.0870983,	0.00018682
8.33639,	231.272,	-347.898,	-2.98802,	2.98802,	0.0870984,	0.000186751
8.33659,	231.203,	-347.898,	-2.98706,	2.98706,	0.0870985,	0.000186691
8.33679,	231.133,	-347.899,	-2.98595,	2.98595,	0.0870986,	0.000186622
8.33699,	231.064,	-347.9,	-2.98498,	2.98498,	0.0870986,	0.000186561
8.33719,	230.994,	-347.9,	-2.984,	2.984,	0.0870987,	0.0001865
8.33739,	230.924,	-347.901,	-2.98289,	2.98289,	0.0870988,	0.00018643
8.33759,	230.855,	-347.901,	-2.98191,	2.98191,	0.0870989,	0.000186369
8.33779,	230.785,	-347.902,	-2.98093,	2.98093,	0.0870989,	0.000186308
8.33799,	230.716,	-347.903,	-2.97995,	2.97995,	0.087099,	0.000186247
8.33819,	230.646,	-347.903,	-2.97883,	2.97883,	0.0870991,	0.000186177
8.33839,	230.576,	-347.904,	-2.97785,	2.97785,	0.0870991,	0.000186115
8.33859,	230.507,	-347.904,	-2.97686,	2.97686,	0.0870992,	0.000186054
8.33879,	230.437,	-347.905,	-2.97587,	2.97587,	0.0870993,	0.000185992
8.33899,	230.368,	-347.906,	-2.97475,	2.97475,	0.0870994,	0.000185922
8.33919,	230.298,	-347.906,	-2.97403,	2.97403,	0.0870994,	0.000185877
8.33939,	230.229,	-347.907,	-2.97318,	2.97318,	0.0870995,	0.000185824
8.33959,	230.159,	-347.907,	-2.97233,	2.97233,	0.0870996,	0.00018577
8.33979,	230.089,	-347.908,	-2.97147,	2.97147,	0.0870997,	0.000185717
8.33999,	230.02,	-347.909,	-2.97061,	2.97061,	0.0870997,	0.000185663
8.34019,	229.95,	-347.909,	-2.96989,	2.96989,	0.0870998,	0.000185618
8.34039,	229.881,	-347.91,	-2.96903,	2.96903,	0.0870999,	0.000185565
8.34059,	229.811,	-347.91,	-2.96817,	2.96817,	0.0871,	0.000185511
8.34079,	229.742,	-347.911,	-2.96731,	2.96731,	0.0871,	0.000185457
